alert_id,transaction_id,alert_timestamp,alert_type,alert_score,investigation_status,confirmed_fraud_flag,investigator_id
9001843,1028657,2026-04-25 16:20:25,DEVICE_MISMATCH,38.23,OPEN,N,INV0066
9001844,1028661,2026-03-22 00:28:21,RISK_SCORE,40.72,CLOSED,Y,INV0085
9001845,1028671,2026-06-29 05:35:02,HIGH_VALUE,54.72,OPEN,N,INV0048
9001846,1028711,2026-02-20 00:11:56,DEVICE_MISMATCH,38.99,CLOSED,N,INV0058
9001847,1028714,2026-07-27 14:05:01,VELOCITY,15.19,CLOSED,N,INV0078
9001848,1028753,2026-05-30 07:53:36,GEO_ANOMALY,58.87,OPEN,N,INV0062
9001849,1028758,2026-05-24 09:52:47,VELOCITY,54.82,CLOSED,N,INV0098
9001850,1028772,2026-01-24 09:15:11,GEO_ANOMALY,31.62,CLOSED,Y,INV0080
9001851,1028774,2026-05-13 12:56:51,GEO_ANOMALY,46.32,CLOSED,Y,INV0026
9001852,1028817,2026-08-27 05:14:47,GEO_ANOMALY,62.37,OPEN,N,INV0065
9001853,1028821,2026-03-27 16:59:13,HIGH_VALUE,11.8,OPEN,Y,INV0094
9001854,1028840,2026-08-25 22:35:03,HIGH_VALUE,55.92,ESCALATED,N,INV0098
9001855,1028842,2026-08-15 06:51:33,RISK_SCORE,48.96,CLOSED,N,INV0048
9001856,1028854,2026-05-04 11:08:52,HIGH_VALUE,48.9,OPEN,N,INV0024
9001857,1028861,2026-07-04 11:09:26,RISK_SCORE,50.06,OPEN,N,INV0008
9001858,1028871,2026-07-09 22:39:23,DEVICE_MISMATCH,61.75,ESCALATED,N,INV0038
9001859,1028877,2026-06-16 15:34:06,HIGH_VALUE,45.48,CLOSED,Y,INV0067
9001860,1028897,2026-01-31 03:33:59,VELOCITY,54.37,CLOSED,N,INV0011
9001861,1028925,2026-01-20 06:35:56,GEO_ANOMALY,68.2,CLOSED,N,INV0059
9001862,1028926,2026-08-13 19:54:15,DEVICE_MISMATCH,37.67,OPEN,N,INV0073
9001863,1028935,2026-03-09 02:23:20,RISK_SCORE,54.25,CLOSED,N,INV0009
9001864,1028973,2026-02-11 23:38:20,RISK_SCORE,58.82,OPEN,N,INV0066
9001865,1028985,2026-05-09 20:57:25,DEVICE_MISMATCH,53.54,CLOSED,N,INV0008
9001866,1028988,2026-07-13 17:17:47,RISK_SCORE,77.64,CLOSED,N,INV0042
9001867,1028995,2026-01-06 13:04:22,RISK_SCORE,38.44,OPEN,N,INV0076
9001868,1028998,2026-01-15 09:45:09,HIGH_VALUE,14.63,OPEN,N,INV0049
9001869,1029006,2026-01-27 08:28:38,VELOCITY,28.38,OPEN,N,INV0055
9001870,1029017,2026-07-31 19:01:57,HIGH_VALUE,0.0,CLOSED,N,INV0036
9001871,1029031,2026-05-24 01:05:02,VELOCITY,17.31,OPEN,Y,INV0018
9001872,1029065,2026-08-27 23:32:23,HIGH_VALUE,34.4,CLOSED,N,INV0003
9001873,1029070,2026-03-14 23:07:06,RISK_SCORE,63.7,CLOSED,Y,INV0061
9001874,1029072,2026-02-27 18:00:47,VELOCITY,41.22,CLOSED,N,INV0022
9001875,1029077,2026-06-28 18:13:57,RISK_SCORE,74.99,CLOSED,N,INV0076
9001876,1029089,2026-06-04 07:31:03,RISK_SCORE,35.12,CLOSED,N,INV0011
9001877,1029098,2026-02-09 01:25:15,GEO_ANOMALY,55.73,CLOSED,Y,INV0069
9001878,1029112,2026-01-12 09:18:05,HIGH_VALUE,24.99,OPEN,N,INV0030
9001879,1029135,2026-07-19 05:42:45,HIGH_VALUE,34.87,ESCALATED,N,INV0087
9001880,1029169,2026-03-27 16:21:24,GEO_ANOMALY,0.0,CLOSED,N,INV0017
9001881,1029173,2026-04-30 21:18:28,DEVICE_MISMATCH,50.18,CLOSED,Y,INV0054
9001882,1029214,2026-05-03 23:47:59,DEVICE_MISMATCH,59.63,OPEN,N,INV0031
9001883,1029230,2026-03-31 04:35:05,VELOCITY,33.65,OPEN,N,INV0020
9001884,1029244,2026-07-29 04:19:52,DEVICE_MISMATCH,70.13,CLOSED,N,INV0078
9001885,1029286,2026-08-10 07:53:35,VELOCITY,76.09,ESCALATED,Y,INV0073
9001886,1029301,2026-07-03 23:35:21,VELOCITY,63.02,OPEN,Y,INV0042
9001887,1029305,2026-01-13 12:46:21,VELOCITY,43.43,CLOSED,N,INV0037
9001888,1029329,2026-06-30 05:14:31,DEVICE_MISMATCH,43.5,CLOSED,N,INV0068
9001889,1029331,2026-07-23 11:47:55,DEVICE_MISMATCH,58.33,OPEN,Y,INV0047
9001890,1029370,2026-05-18 05:42:41,HIGH_VALUE,47.28,CLOSED,N,INV0095
9001891,1029377,2026-04-18 08:54:45,DEVICE_MISMATCH,2.75,CLOSED,N,INV0087
9001892,1029397,2026-03-29 20:10:29,HIGH_VALUE,70.51,CLOSED,N,INV0014
9001893,1029411,2026-08-27 19:10:11,VELOCITY,36.5,OPEN,N,INV0005
9001894,1029415,2026-06-01 00:05:36,VELOCITY,55.28,OPEN,Y,INV0031
9001895,1029426,2026-07-06 09:10:45,DEVICE_MISMATCH,44.5,ESCALATED,N,INV0091
9001896,1029440,2026-08-09 06:56:48,RISK_SCORE,10.12,OPEN,N,INV0047
9001897,1029478,2026-02-18 19:46:26,GEO_ANOMALY,45.36,CLOSED,N,INV0051
9001898,1029481,2026-06-16 04:05:56,GEO_ANOMALY,6.36,CLOSED,N,INV0077
9001899,1029530,2026-03-14 22:58:03,DEVICE_MISMATCH,63.22,CLOSED,Y,INV0055
9001900,1029552,2026-03-02 02:58:18,HIGH_VALUE,22.24,CLOSED,Y,INV0038
9001901,1029570,2026-03-08 09:18:10,RISK_SCORE,86.34,ESCALATED,Y,INV0099
9001902,1029577,2026-07-10 12:07:30,HIGH_VALUE,47.37,CLOSED,N,INV0047
9001903,1029592,2026-07-21 06:44:32,RISK_SCORE,45.1,CLOSED,N,INV0098
9001904,1029597,2026-04-01 00:43:34,VELOCITY,37.23,CLOSED,N,INV0070
9001905,1029601,2026-08-10 10:59:27,VELOCITY,22.42,CLOSED,N,INV0093
9001906,1029612,2026-04-06 05:33:44,RISK_SCORE,16.44,OPEN,Y,INV0049
9001907,1029624,2026-08-10 09:34:04,GEO_ANOMALY,61.99,CLOSED,Y,INV0015
9001908,1029643,2026-04-08 04:05:11,HIGH_VALUE,53.77,CLOSED,N,INV0090
9001909,1029645,2026-06-24 01:29:15,VELOCITY,71.99,CLOSED,N,INV0010
9001910,1029662,2026-01-26 08:33:16,HIGH_VALUE,33.53,CLOSED,N,INV0027
9001911,1029671,2026-03-09 12:24:55,RISK_SCORE,37.92,CLOSED,N,INV0014
9001912,1029683,2026-03-09 03:44:15,RISK_SCORE,34.78,CLOSED,Y,INV0057
9001913,1029708,2026-05-17 05:03:36,GEO_ANOMALY,47.65,CLOSED,N,INV0042
9001914,1029713,2026-02-23 09:38:39,VELOCITY,49.76,CLOSED,Y,INV0042
9001915,1029769,2026-07-25 22:18:36,HIGH_VALUE,48.44,CLOSED,N,INV0057
9001916,1029775,2026-05-24 05:42:28,HIGH_VALUE,33.93,OPEN,N,INV0008
9001917,1029825,2026-04-09 02:15:33,GEO_ANOMALY,27.19,OPEN,Y,INV0055
9001918,1029869,2026-01-26 21:41:49,GEO_ANOMALY,27.0,CLOSED,N,INV0003
9001919,1029870,2026-07-21 11:43:11,DEVICE_MISMATCH,22.62,OPEN,N,INV0096
9001920,1029885,2026-05-14 07:33:12,VELOCITY,10.63,ESCALATED,N,INV0027
9001921,1029892,2026-06-06 18:42:45,GEO_ANOMALY,15.24,OPEN,Y,INV0022
9001922,1029901,2026-03-21 15:37:02,GEO_ANOMALY,50.97,CLOSED,N,INV0060
9001923,1029931,2026-01-22 16:59:03,DEVICE_MISMATCH,55.03,CLOSED,N,INV0034
9001924,1029940,2026-01-27 03:11:24,RISK_SCORE,30.12,CLOSED,N,INV0051
9001925,1029962,2026-08-02 07:14:33,VELOCITY,65.11,CLOSED,N,INV0049
9001926,1029978,2026-01-01 08:16:50,RISK_SCORE,35.8,CLOSED,Y,INV0015
9001927,1029985,2026-06-22 00:45:05,RISK_SCORE,56.67,CLOSED,Y,INV0041
9001928,1029991,2026-06-09 21:44:46,VELOCITY,12.62,ESCALATED,N,INV0073
9001929,1029999,2026-07-18 09:14:30,DEVICE_MISMATCH,46.13,OPEN,N,INV0057
9001930,1030003,2026-05-10 00:50:23,DEVICE_MISMATCH,56.79,ESCALATED,Y,INV0038
9001931,1030041,2026-01-02 03:40:12,VELOCITY,37.18,OPEN,N,INV0014
9001932,1030052,2026-03-13 15:15:25,GEO_ANOMALY,39.17,OPEN,Y,INV0053
9001933,1030056,2026-06-13 07:27:31,VELOCITY,74.78,CLOSED,Y,INV0100
9001934,1030058,2026-06-13 03:31:19,DEVICE_MISMATCH,31.2,CLOSED,N,INV0051
9001935,1030093,2026-06-23 10:05:26,VELOCITY,16.89,CLOSED,N,INV0034
9001936,1030130,2026-02-12 07:55:20,GEO_ANOMALY,68.72,CLOSED,Y,INV0008
9001937,1030154,2026-04-21 12:17:59,VELOCITY,29.52,OPEN,N,INV0001
9001938,1030156,2026-06-24 11:05:09,GEO_ANOMALY,17.09,OPEN,Y,INV0092
9001939,1030183,2026-07-24 08:34:52,VELOCITY,62.69,OPEN,N,INV0008
9001940,1030219,2026-03-29 21:09:17,RISK_SCORE,42.73,OPEN,N,INV0100
9001941,1030225,2026-07-06 01:29:01,HIGH_VALUE,59.65,OPEN,Y,INV0065
9001942,1030228,2026-06-28 08:40:44,DEVICE_MISMATCH,66.19,CLOSED,N,INV0097
9001943,1030240,2026-01-28 11:50:51,HIGH_VALUE,31.23,CLOSED,N,INV0037
9001944,1030242,2026-07-10 11:54:55,HIGH_VALUE,38.89,OPEN,N,INV0034
9001945,1030243,2026-03-11 08:55:23,HIGH_VALUE,48.52,CLOSED,Y,INV0033
9001946,1030251,2026-06-22 23:43:13,DEVICE_MISMATCH,57.46,ESCALATED,N,INV0059
9001947,1030265,2026-03-21 08:40:18,VELOCITY,76.73,OPEN,Y,INV0044
9001948,1030271,2026-01-07 20:25:00,GEO_ANOMALY,46.7,CLOSED,N,INV0058
9001949,1030302,2026-05-15 22:01:47,HIGH_VALUE,42.43,OPEN,N,INV0032
9001950,1030315,2026-03-13 23:19:06,VELOCITY,77.13,OPEN,N,INV0018
9001951,1030344,2026-01-03 01:58:40,RISK_SCORE,45.2,CLOSED,N,INV0013
9001952,1030345,2026-02-01 17:01:09,VELOCITY,46.71,CLOSED,N,INV0018
9001953,1030361,2026-04-12 08:38:06,GEO_ANOMALY,65.36,CLOSED,Y,INV0095
9001954,1030362,2026-04-15 15:29:34,HIGH_VALUE,34.09,OPEN,N,INV0069
9001955,1030378,2026-06-19 01:06:01,HIGH_VALUE,38.31,OPEN,N,INV0098
9001956,1030384,2026-02-25 14:13:51,RISK_SCORE,48.59,OPEN,N,INV0058
9001957,1030445,2026-05-17 01:09:12,RISK_SCORE,37.01,CLOSED,Y,INV0080
9001958,1030460,2026-03-31 10:41:41,VELOCITY,53.89,OPEN,N,INV0016
9001959,1030462,2026-06-07 09:09:42,VELOCITY,54.25,OPEN,N,INV0055
9001960,1030502,2026-08-11 06:32:49,GEO_ANOMALY,22.13,OPEN,N,INV0022
9001961,1030516,2026-05-04 17:21:47,GEO_ANOMALY,36.09,OPEN,N,INV0026
9001962,1030542,2026-03-21 15:46:34,GEO_ANOMALY,31.74,CLOSED,N,INV0099
9001963,1030567,2026-02-11 21:14:51,RISK_SCORE,55.88,CLOSED,N,INV0074
9001964,1030595,2026-07-17 08:16:08,GEO_ANOMALY,34.73,ESCALATED,N,INV0056
9001965,1030607,2026-01-14 03:49:30,RISK_SCORE,44.44,CLOSED,Y,INV0021
9001966,1030652,2026-05-05 13:49:58,VELOCITY,42.11,OPEN,N,INV0053
9001967,1030661,2026-03-29 17:07:50,RISK_SCORE,19.73,OPEN,N,INV0041
9001968,1030672,2026-05-13 11:20:40,GEO_ANOMALY,41.61,CLOSED,N,INV0074
9001969,1030706,2026-04-12 17:07:09,VELOCITY,49.92,CLOSED,N,INV0002
9001970,1030715,2026-04-29 16:35:43,GEO_ANOMALY,57.73,CLOSED,N,INV0030
9001971,1030723,2026-05-28 10:44:34,GEO_ANOMALY,7.02,CLOSED,Y,INV0070
9001972,1030733,2026-05-07 21:54:41,RISK_SCORE,31.98,OPEN,Y,INV0012
9001973,1030778,2026-03-02 15:06:28,RISK_SCORE,22.94,OPEN,N,INV0055
9001974,1030803,2026-03-15 00:35:50,RISK_SCORE,57.58,CLOSED,N,INV0022
9001975,1030821,2026-08-21 20:40:41,HIGH_VALUE,20.51,CLOSED,N,INV0072
9001976,1030822,2026-04-28 17:17:09,GEO_ANOMALY,23.17,ESCALATED,Y,INV0091
9001977,1030844,2026-06-09 10:24:50,GEO_ANOMALY,62.65,OPEN,N,INV0075
9001978,1030912,2026-01-11 06:24:10,RISK_SCORE,38.12,CLOSED,N,INV0086
9001979,1030990,2026-07-04 05:52:17,RISK_SCORE,33.46,CLOSED,N,INV0100
9001980,1031031,2026-02-22 01:17:42,DEVICE_MISMATCH,32.03,CLOSED,N,INV0017
9001981,1031037,2026-04-02 01:16:05,VELOCITY,35.03,CLOSED,N,INV0022
9001982,1031082,2026-04-25 00:32:25,VELOCITY,73.02,OPEN,N,INV0039
9001983,1031101,2026-07-31 18:44:42,DEVICE_MISMATCH,8.99,CLOSED,N,INV0090
9001984,1031118,2026-01-29 16:09:24,DEVICE_MISMATCH,22.97,CLOSED,N,INV0012
9001985,1031121,2026-08-08 07:09:07,DEVICE_MISMATCH,33.76,ESCALATED,N,INV0087
9001986,1031161,2026-03-14 17:44:10,RISK_SCORE,3.17,CLOSED,N,INV0080
9001987,1031195,2026-01-12 03:09:02,DEVICE_MISMATCH,42.46,CLOSED,N,INV0065
9001988,1031197,2026-06-27 12:18:09,VELOCITY,37.03,CLOSED,N,INV0049
9001989,1031201,2026-02-11 02:51:49,VELOCITY,37.69,CLOSED,N,INV0026
9001990,1031202,2026-01-23 04:09:59,DEVICE_MISMATCH,60.79,OPEN,N,INV0064
9001991,1031227,2026-02-10 17:35:28,HIGH_VALUE,44.49,OPEN,Y,INV0043
9001992,1031229,2026-03-22 14:45:16,VELOCITY,12.42,CLOSED,N,INV0090
9001993,1031235,2026-02-16 03:47:47,VELOCITY,35.19,ESCALATED,N,INV0040
9001994,1031237,2026-06-14 14:50:22,DEVICE_MISMATCH,31.32,OPEN,N,INV0031
9001995,1031256,2026-04-14 10:07:25,RISK_SCORE,44.07,OPEN,N,INV0055
9001996,1031259,2026-03-23 13:39:13,DEVICE_MISMATCH,43.06,CLOSED,N,INV0022
9001997,1031280,2026-08-04 20:48:13,GEO_ANOMALY,46.89,OPEN,Y,INV0037
9001998,1031346,2026-01-28 08:04:31,HIGH_VALUE,8.45,OPEN,N,INV0094
9001999,1031354,2026-02-18 11:57:39,DEVICE_MISMATCH,52.98,OPEN,N,INV0054
9002000,1031359,2026-08-21 07:18:20,GEO_ANOMALY,53.02,OPEN,N,INV0004
9002001,1031360,2026-04-05 06:24:11,VELOCITY,0.66,CLOSED,N,INV0004
9002002,1031423,2026-06-11 06:22:08,DEVICE_MISMATCH,42.69,CLOSED,Y,INV0073
9002003,1031439,2026-04-15 02:43:07,DEVICE_MISMATCH,33.14,CLOSED,N,INV0087
9002004,1031448,2026-05-12 18:51:09,VELOCITY,64.12,CLOSED,Y,INV0054
9002005,1031505,2026-03-29 01:35:00,VELOCITY,67.84,OPEN,Y,INV0004
9002006,1031507,2026-06-16 15:23:41,GEO_ANOMALY,79.05,CLOSED,N,INV0091
9002007,1031508,2026-04-22 12:38:57,HIGH_VALUE,34.22,OPEN,N,INV0070
9002008,1031533,2026-01-11 07:54:42,HIGH_VALUE,43.84,OPEN,Y,INV0033
9002009,1031574,2026-01-16 15:00:16,GEO_ANOMALY,48.99,CLOSED,N,INV0083
9002010,1031583,2026-06-05 19:05:27,VELOCITY,61.8,ESCALATED,N,INV0017
9002011,1031585,2026-05-05 01:42:56,HIGH_VALUE,85.88,OPEN,N,INV0100
9002012,1031605,2026-07-29 20:41:03,RISK_SCORE,68.64,CLOSED,N,INV0060
9002013,1031618,2026-01-22 16:37:43,VELOCITY,37.9,CLOSED,N,INV0085
9002014,1031620,2026-04-18 07:40:41,RISK_SCORE,64.85,CLOSED,N,INV0058
9002015,1031643,2026-04-23 23:28:27,HIGH_VALUE,53.83,CLOSED,N,INV0031
9002016,1031660,2026-08-02 07:49:20,GEO_ANOMALY,40.4,CLOSED,N,INV0004
9002017,1031664,2026-05-06 00:43:46,HIGH_VALUE,45.09,CLOSED,N,INV0047
9002018,1031674,2026-05-28 04:20:51,RISK_SCORE,78.09,CLOSED,N,INV0041
9002019,1031677,2026-01-19 13:35:52,VELOCITY,44.99,OPEN,N,INV0057
9002020,1031679,2026-03-26 02:33:32,HIGH_VALUE,45.42,OPEN,Y,INV0037
9002021,1031684,2026-07-03 06:38:17,RISK_SCORE,26.86,OPEN,N,INV0008
9002022,1031702,2026-03-24 05:23:28,RISK_SCORE,56.96,CLOSED,N,INV0083
9002023,1031703,2026-03-08 22:27:41,DEVICE_MISMATCH,73.21,OPEN,N,INV0031
9002024,1031705,2026-07-13 11:58:16,DEVICE_MISMATCH,61.5,OPEN,N,INV0002
9002025,1031713,2026-01-13 07:59:53,DEVICE_MISMATCH,43.81,CLOSED,Y,INV0063
9002026,1031733,2026-07-29 02:54:46,VELOCITY,77.46,CLOSED,N,INV0002
9002027,1031755,2026-05-01 04:58:08,DEVICE_MISMATCH,61.76,CLOSED,N,INV0029
9002028,1031773,2026-05-09 17:03:06,DEVICE_MISMATCH,27.99,CLOSED,N,INV0075
9002029,1031805,2026-08-09 14:00:19,DEVICE_MISMATCH,21.26,CLOSED,N,INV0043
9002030,1031825,2026-03-03 21:37:56,DEVICE_MISMATCH,71.28,CLOSED,N,INV0068
9002031,1031835,2026-01-18 20:56:08,RISK_SCORE,17.81,OPEN,N,INV0046
9002032,1031862,2026-08-04 21:45:22,DEVICE_MISMATCH,47.07,CLOSED,Y,INV0084
9002033,1031876,2026-01-30 06:04:42,RISK_SCORE,75.54,CLOSED,Y,INV0038
9002034,1031879,2026-08-20 20:54:21,RISK_SCORE,76.49,OPEN,N,INV0017
9002035,1031882,2026-03-28 05:52:18,DEVICE_MISMATCH,50.92,OPEN,N,INV0021
9002036,1031890,2026-06-15 13:03:57,HIGH_VALUE,93.21,OPEN,N,INV0021
9002037,1031925,2026-04-24 10:55:31,RISK_SCORE,40.65,CLOSED,Y,INV0068
9002038,1031954,2026-03-15 15:12:33,RISK_SCORE,68.85,OPEN,Y,INV0013
9002039,1031957,2026-05-19 18:55:43,VELOCITY,28.04,OPEN,Y,INV0098
9002040,1031967,2026-02-19 05:51:49,VELOCITY,79.59,CLOSED,Y,INV0048
9002041,1032010,2026-06-20 04:16:07,GEO_ANOMALY,27.93,CLOSED,N,INV0080
9002042,1032042,2026-01-15 17:55:45,HIGH_VALUE,59.29,CLOSED,N,INV0046
9002043,1032059,2026-01-27 22:37:04,RISK_SCORE,39.51,OPEN,N,INV0021
9002044,1032085,2026-05-27 09:34:52,VELOCITY,12.5,CLOSED,N,INV0027
9002045,1032087,2026-08-17 07:05:58,HIGH_VALUE,54.38,CLOSED,N,INV0013
9002046,1032107,2026-02-17 16:29:39,RISK_SCORE,40.43,OPEN,N,INV0035
9002047,1032110,2026-05-03 21:49:59,RISK_SCORE,0.0,CLOSED,N,INV0080
9002048,1032123,2026-05-26 13:49:00,HIGH_VALUE,63.42,CLOSED,N,INV0070
9002049,1032125,2026-01-07 14:28:10,GEO_ANOMALY,59.5,OPEN,Y,INV0045
9002050,1032132,2026-03-16 07:12:02,VELOCITY,25.3,CLOSED,N,INV0045
9002051,1032146,2026-07-10 06:41:03,GEO_ANOMALY,23.14,CLOSED,N,INV0009
9002052,1032182,2026-03-24 10:17:08,VELOCITY,51.72,CLOSED,N,INV0002
9002053,1032199,2026-06-09 00:50:46,RISK_SCORE,48.74,CLOSED,N,INV0093
9002054,1032247,2026-06-06 19:26:01,VELOCITY,41.34,OPEN,N,INV0081
9002055,1032251,2026-05-29 02:37:21,VELOCITY,50.86,CLOSED,N,INV0008
9002056,1032252,2026-03-08 15:21:06,VELOCITY,38.68,CLOSED,N,INV0049
9002057,1032313,2026-01-30 11:19:23,RISK_SCORE,29.75,CLOSED,N,INV0010
9002058,1032326,2026-05-02 10:28:26,RISK_SCORE,57.42,CLOSED,N,INV0052
9002059,1032355,2026-02-18 19:22:52,GEO_ANOMALY,86.96,CLOSED,N,INV0067
9002060,1032358,2026-04-11 23:41:40,DEVICE_MISMATCH,39.01,CLOSED,N,INV0040
9002061,1032362,2026-05-04 11:37:57,RISK_SCORE,8.18,OPEN,Y,INV0080
9002062,1032374,2026-08-01 00:32:31,DEVICE_MISMATCH,24.6,OPEN,N,INV0030
9002063,1032377,2026-03-08 17:18:19,DEVICE_MISMATCH,42.96,CLOSED,Y,INV0095
9002064,1032381,2026-07-11 18:12:05,HIGH_VALUE,50.12,CLOSED,N,INV0009
9002065,1032398,2026-08-16 23:19:51,RISK_SCORE,53.87,CLOSED,N,INV0087
9002066,1032413,2026-06-29 05:29:14,DEVICE_MISMATCH,58.98,CLOSED,Y,INV0047
9002067,1032444,2026-05-03 00:38:50,VELOCITY,81.75,CLOSED,N,INV0100
9002068,1032451,2026-07-06 21:48:46,HIGH_VALUE,90.82,OPEN,N,INV0044
9002069,1032454,2026-07-26 11:19:25,RISK_SCORE,22.36,CLOSED,N,INV0029
9002070,1032466,2026-03-04 03:25:22,GEO_ANOMALY,97.39,OPEN,Y,INV0029
9002071,1032501,2026-04-22 02:22:30,DEVICE_MISMATCH,49.91,CLOSED,N,INV0012
9002072,1032502,2026-06-17 09:18:20,HIGH_VALUE,56.57,OPEN,N,INV0047
9002073,1032507,2026-02-28 19:43:09,GEO_ANOMALY,59.58,OPEN,Y,INV0006
9002074,1032551,2026-04-12 04:10:07,RISK_SCORE,54.28,OPEN,N,INV0014
9002075,1032560,2026-03-01 09:02:34,DEVICE_MISMATCH,6.27,OPEN,N,INV0015
9002076,1032561,2026-01-08 00:40:45,DEVICE_MISMATCH,31.71,OPEN,N,INV0030
9002077,1032578,2026-08-28 22:50:15,VELOCITY,62.24,OPEN,Y,INV0008
9002078,1032593,2026-04-02 20:28:29,DEVICE_MISMATCH,37.97,OPEN,Y,INV0003
9002079,1032612,2026-01-30 09:22:33,RISK_SCORE,19.63,OPEN,N,INV0008
9002080,1032643,2026-07-02 23:41:06,HIGH_VALUE,63.96,CLOSED,N,INV0040
9002081,1032650,2026-06-08 14:58:10,GEO_ANOMALY,34.91,CLOSED,Y,INV0024
9002082,1032664,2026-04-08 18:39:59,DEVICE_MISMATCH,56.99,OPEN,N,INV0022
9002083,1032666,2026-03-09 11:15:56,HIGH_VALUE,67.09,OPEN,Y,INV0007
9002084,1032668,2026-04-05 00:07:43,VELOCITY,71.38,CLOSED,N,INV0072
9002085,1032699,2026-05-20 09:22:07,VELOCITY,29.32,CLOSED,Y,INV0057
9002086,1032716,2026-01-01 15:35:19,DEVICE_MISMATCH,7.04,CLOSED,N,INV0035
9002087,1032732,2026-01-26 10:34:04,RISK_SCORE,67.9,OPEN,N,INV0006
9002088,1032752,2026-02-21 10:52:26,GEO_ANOMALY,41.84,CLOSED,Y,INV0021
9002089,1032753,2026-03-02 17:13:39,HIGH_VALUE,51.77,ESCALATED,N,INV0064
9002090,1032757,2026-01-26 16:31:05,GEO_ANOMALY,38.31,OPEN,N,INV0047
9002091,1032778,2026-06-05 15:45:54,DEVICE_MISMATCH,0.0,CLOSED,N,INV0077
9002092,1032784,2026-06-01 03:55:54,RISK_SCORE,41.27,CLOSED,N,INV0053
9002093,1032810,2026-01-26 13:55:04,HIGH_VALUE,42.67,CLOSED,N,INV0096
9002094,1032820,2026-07-31 01:27:01,HIGH_VALUE,20.4,CLOSED,N,INV0100
9002095,1032821,2026-03-08 03:29:09,GEO_ANOMALY,42.73,CLOSED,Y,INV0052
9002096,1032833,2026-06-08 17:51:58,VELOCITY,66.88,CLOSED,Y,INV0053
9002097,1032835,2026-01-23 23:23:14,VELOCITY,43.39,OPEN,N,INV0013
9002098,1032857,2026-01-30 02:30:23,DEVICE_MISMATCH,58.41,CLOSED,N,INV0034
9002099,1032858,2026-02-20 17:23:08,HIGH_VALUE,46.42,CLOSED,N,INV0078
9002100,1032868,2026-05-05 17:09:31,VELOCITY,11.2,OPEN,N,INV0058
9002101,1032894,2026-01-09 18:11:57,GEO_ANOMALY,41.46,CLOSED,N,INV0048
9002102,1032907,2026-02-03 16:16:21,HIGH_VALUE,20.56,CLOSED,N,INV0098
9002103,1032933,2026-03-03 18:33:30,HIGH_VALUE,0.0,ESCALATED,N,INV0032
9002104,1032939,2026-01-23 00:56:49,GEO_ANOMALY,61.37,CLOSED,Y,INV0052
9002105,1032941,2026-08-13 00:17:31,HIGH_VALUE,43.28,CLOSED,N,INV0017
9002106,1032954,2026-01-17 01:37:35,GEO_ANOMALY,40.0,CLOSED,N,INV0026
9002107,1032961,2026-02-02 20:43:27,GEO_ANOMALY,76.81,CLOSED,N,INV0027
9002108,1033005,2026-05-19 22:08:53,DEVICE_MISMATCH,51.23,OPEN,Y,INV0058
9002109,1033018,2026-08-23 19:46:20,GEO_ANOMALY,10.89,CLOSED,N,INV0036
9002110,1033056,2026-03-04 05:08:58,GEO_ANOMALY,26.37,CLOSED,N,INV0088
9002111,1033060,2026-03-15 09:17:48,RISK_SCORE,19.48,CLOSED,N,INV0024
9002112,1033084,2026-04-05 04:38:01,HIGH_VALUE,42.5,CLOSED,N,INV0077
9002113,1033096,2026-02-02 16:11:43,HIGH_VALUE,46.32,CLOSED,N,INV0078
9002114,1033097,2026-02-04 02:32:38,RISK_SCORE,58.35,CLOSED,Y,INV0004
9002115,1033098,2026-07-17 00:57:02,HIGH_VALUE,33.26,CLOSED,N,INV0065
9002116,1033103,2026-01-07 06:52:45,HIGH_VALUE,64.68,CLOSED,N,INV0027
9002117,1033121,2026-07-01 21:06:03,HIGH_VALUE,41.62,ESCALATED,N,INV0026
9002118,1033139,2026-08-21 10:21:22,HIGH_VALUE,30.91,CLOSED,N,INV0089
9002119,1033179,2026-05-30 14:06:57,GEO_ANOMALY,54.25,CLOSED,N,INV0034
9002120,1033196,2026-06-25 17:59:27,RISK_SCORE,34.01,CLOSED,N,INV0046
9002121,1033204,2026-07-01 08:45:26,HIGH_VALUE,70.92,CLOSED,N,INV0021
9002122,1033207,2026-04-04 04:04:15,HIGH_VALUE,89.59,CLOSED,N,INV0030
9002123,1033222,2026-05-15 06:38:46,VELOCITY,40.11,OPEN,N,INV0081
9002124,1033227,2026-03-02 14:32:47,RISK_SCORE,32.12,CLOSED,N,INV0037
9002125,1033236,2026-01-28 15:02:42,VELOCITY,12.73,CLOSED,N,INV0084
9002126,1033237,2026-08-15 19:43:20,GEO_ANOMALY,53.19,CLOSED,Y,INV0091
9002127,1033298,2026-05-27 17:19:56,VELOCITY,33.95,ESCALATED,Y,INV0050
9002128,1033303,2026-05-01 10:35:15,GEO_ANOMALY,74.64,ESCALATED,N,INV0047
9002129,1033335,2026-01-13 05:59:01,DEVICE_MISMATCH,49.79,ESCALATED,N,INV0099
9002130,1033361,2026-08-19 06:05:03,HIGH_VALUE,63.29,CLOSED,N,INV0066
9002131,1033368,2026-08-20 00:42:22,DEVICE_MISMATCH,38.99,OPEN,Y,INV0043
9002132,1033386,2026-05-10 21:28:40,GEO_ANOMALY,65.1,OPEN,N,INV0005
9002133,1033397,2026-01-02 01:13:35,VELOCITY,29.52,CLOSED,Y,INV0062
