experiment_id,customer_id,experiment_group,assignment_date,eligible_flag
PAY_CONFIRM_V2,101565,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,103008,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,103244,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,103163,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,100004,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,101923,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,106546,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,102902,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,100746,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108380,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,101136,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,107945,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,101244,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,105112,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,108891,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,102011,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,109372,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,106393,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,107533,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,107126,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,103515,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,102375,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,106251,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101202,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,104078,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105440,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,106780,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,105397,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,107230,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,106130,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,109199,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,104939,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,103625,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,100253,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,108307,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,106399,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,104805,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,109370,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,104978,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,101043,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,109325,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,107188,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,103859,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,109232,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,106210,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,100602,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,102295,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,104303,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,104691,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,107389,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,102726,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,101885,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109489,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,107671,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101867,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,105330,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,104145,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102466,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,107405,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,109631,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,109028,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,101031,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,107778,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,107254,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,102522,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,104519,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105486,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,109041,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,107590,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,107679,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,106764,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,105299,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104713,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108839,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105341,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,102453,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107905,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,105353,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,100918,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,108754,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,104004,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,106951,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105067,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,104500,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,101890,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109052,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109654,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,101731,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,106491,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,104022,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,103565,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,106028,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,102548,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,103019,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107037,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,104347,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,103899,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,109878,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,103196,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,106116,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,105943,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,107903,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,103398,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,105170,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,105275,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,107958,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,102126,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,108969,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,102161,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,107669,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,106067,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,106465,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,102341,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108854,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,106851,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105457,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,100439,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,105769,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105529,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108394,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104573,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,109150,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,101053,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,109359,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108676,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,104299,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,104469,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,100023,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105903,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,102983,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,103000,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,109117,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,106248,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,100240,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,107931,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,100091,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,109790,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,105590,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,107351,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,102755,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,105971,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,105613,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,102900,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,107228,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108160,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,100185,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,104109,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,101388,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107447,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,101796,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,107056,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,104298,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,105677,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,100257,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,105774,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,107029,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,109996,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,106908,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,100562,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,108197,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,108103,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,102968,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,108842,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,107815,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,106790,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,103977,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,108554,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,101439,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101243,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104612,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,100874,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,103961,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106489,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,107012,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,103828,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,103106,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,100804,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,109531,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,109651,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,109519,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,100642,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,103573,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,107160,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,103358,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,102050,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,103277,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,107275,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,107743,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,109294,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,100158,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,104613,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106417,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,107020,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,105396,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,101348,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,109872,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,104123,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107267,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104966,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,102871,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,104929,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,106444,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107315,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,103942,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,107412,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,100381,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,105991,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,104614,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,109889,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,100808,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,104693,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,100368,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,104381,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104920,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,103269,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,103046,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,100949,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,109473,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,103463,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,103821,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104068,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,104673,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,103578,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108547,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,103205,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102936,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,108850,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,104967,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,101610,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,106428,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,106866,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100809,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,101870,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,106253,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,102775,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,102909,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,104261,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,106445,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,103176,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,101173,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,108236,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,105831,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,109184,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,109888,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,102395,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,104712,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,109844,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,107952,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,100020,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,103508,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,100356,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,100650,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,103528,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,104001,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,103218,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,103584,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,101903,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,103486,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,108995,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,102752,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,105184,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105771,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,106519,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,102679,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,104927,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107216,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,100307,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,106345,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,106096,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102534,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,101171,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,107081,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,108593,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,105028,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,109177,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,105276,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,106557,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,104378,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,107345,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,109361,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,104774,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,100779,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,106386,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104987,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,102374,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,102854,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,100681,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102452,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,101452,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,103340,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,109203,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,104400,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,101995,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,103780,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,106638,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,103199,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,100573,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,105322,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,104894,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,103329,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,109940,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,100898,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,100501,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,107524,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,108371,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,103965,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,107207,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,100567,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,108193,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105622,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,100353,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,101726,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,109650,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,103723,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,102619,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,108245,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,105414,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,104866,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,103700,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,103877,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,106452,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,102622,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101187,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,102111,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,101721,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,104638,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,105536,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,109679,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,106263,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,102120,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,103996,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,102515,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,109100,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104485,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101677,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,105241,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106977,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,102885,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,109217,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,108861,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,101087,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,104489,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,101523,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,101872,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,104247,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,104404,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,108497,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,103980,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,109786,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,102107,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,105030,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,103711,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,102722,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108084,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,107696,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,106538,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,102650,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,108793,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,105692,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,102704,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,109033,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,107738,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,109092,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,100402,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,103850,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109948,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,102314,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105763,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,104387,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,101969,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,100149,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,101215,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,103361,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,100164,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,106080,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,108076,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,102794,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,108978,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,107856,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,109855,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,102589,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,102847,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,102046,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,109969,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,104478,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,100571,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,103043,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,100223,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,105011,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,101538,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,100576,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,109048,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,105023,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,106462,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,109783,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,109590,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,109137,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,104707,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,106496,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,102246,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,104403,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,108132,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,102379,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,106042,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,109340,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,109201,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,101060,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,105973,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,109714,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,101908,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,107534,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105848,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,105970,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,106858,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,107845,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105584,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,103381,TREATMENT,2026-03-04,Y
